Log file open, 01/22/23 12:54:34
[2023.01.22-11.54.47:001][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.22-11.54.47:009][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.22-11.54.47:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.22-11.54.47:093][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.22-11.54.47:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.22-11.54.47:117][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.22-11.54.47:129][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.22-11.54.47:137][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.22-11.54.47:147][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.22-11.54.47:157][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.22-11.54.47:166][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.22-11.54.47:191][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.22-11.54.47:202][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.22-11.54.47:208][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.22-11.54.47:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.22-11.54.47:306][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.01.22-11.54.47:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.01.22-11.54.47:325][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.01.22-11.54.47:339][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.01.22-11.54.47:351][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.01.22-11.54.47:364][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.01.22-11.54.47:430][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.01.22-11.54.47:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.01.22-11.54.47:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.01.22-11.54.47:453][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.01.22-11.54.47:458][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.01.22-11.54.47:466][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.01.22-11.54.47:471][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.01.22-11.54.47:478][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.01.22-11.54.47:483][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.01.22-11.54.47:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.01.22-11.54.47:493][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.01.22-11.54.47:501][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.01.22-11.54.47:506][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.01.22-11.54.47:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.01.22-11.54.47:516][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.01.22-11.54.47:522][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.01.22-11.54.47:541][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.01.22-11.54.47:548][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.01.22-11.54.47:555][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.01.22-11.54.47:564][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.01.22-11.54.47:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.01.22-11.54.47:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.01.22-11.54.47:681][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.01.22-11.54.47:689][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.01.22-11.54.47:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.01.22-11.54.47:710][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.01.22-11.54.47:718][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.01.22-11.54.47:734][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.01.22-11.54.47:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.01.22-11.54.47:748][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.01.22-11.54.47:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.01.22-11.54.47:762][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.01.22-11.54.47:766][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.01.22-11.54.47:771][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.01.22-11.54.47:776][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.01.22-11.54.47:782][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.01.22-11.54.47:787][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.01.22-11.54.47:791][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.01.22-11.54.47:796][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.01.22-11.54.47:802][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.01.22-11.54.47:807][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.01.22-11.54.47:812][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.01.22-11.54.47:817][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.01.22-11.54.47:823][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.01.22-11.54.47:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.01.22-11.54.47:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.01.22-11.54.47:838][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.01.22-11.54.47:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.01.22-11.54.47:849][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../../Users/wikto/OneDrive/Pulpit/UnrealGame-main/Game 5.1/Content/StarterContent/Props/Materials/M_TableRound.uasset"
